,video_file,start_tone,middle_tone,end_tone,Transition_val,social_message,Topic,Split,clip_feature_path,Link
6810,dOZjgXEAsAA.mkv,positive,positive,positive,No transition,Yes,Misc,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/dOZjgXEAsAA.pkl,https://www.youtube.com/embed/dOZjgXEAsAA
6811,gqkNPcUMffU.webm,positive,negative,neutral,Transition,No,Games,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/gqkNPcUMffU.pkl,https://www.youtube.com/embed/gqkNPcUMffU
6812,m8Ihwi_w_xQ.mp4,positive,positive,positive,No transition,No,Banking,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/m8Ihwi_w_xQ.pkl,https://www.youtube.com/embed/m8Ihwi_w_xQ
6813,RhY_pQm0wYM.mkv,positive,positive,positive,No transition,No,Food and drink,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/RhY_pQm0wYM.pkl,https://www.youtube.com/embed/RhY_pQm0wYM
6814,fsE0g-8CDQo.mp4,neutral,neutral,neutral,No transition,No,Electronics,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/fsE0g-8CDQo.pkl,https://www.youtube.com/embed/fsE0g-8CDQo
6815,377kVIgBOJQ.webm,positive,positive,positive,No transition,No,Food and drink,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/377kVIgBOJQ.pkl,https://www.youtube.com/embed/377kVIgBOJQ
6816,8-p0CxW87pg.mp4,positive,positive,positive,No transition,No,Food and drink,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/8-p0CxW87pg.pkl,https://www.youtube.com/embed/8-p0CxW87pg
6817,Uq3NsDX4Clo.webm,positive,positive,positive,No transition,No,Household,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/Uq3NsDX4Clo.pkl,https://www.youtube.com/embed/Uq3NsDX4Clo
6818,9VYLCP0JeIU.mkv,positive,positive,positive,No transition,No,Food and drink,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/9VYLCP0JeIU.pkl,https://www.youtube.com/embed/9VYLCP0JeIU
6819,4k0AGQyMbFE.mkv,positive,positive,positive,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/4k0AGQyMbFE.pkl,https://www.youtube.com/embed/4k0AGQyMbFE
6820,gKqqoQ0ug-Y.mkv,neutral,negative,positive,Transition,Yes,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/gKqqoQ0ug-Y.pkl,https://www.youtube.com/embed/gKqqoQ0ug-Y
6821,rrxE_KCnO44.mp4,neutral,positive,positive,Transition,No,Food and drink,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/rrxE_KCnO44.pkl,https://www.youtube.com/embed/rrxE_KCnO44
6822,6uLBrg6ai0c.webm,positive,positive,positive,No transition,No,Electronics,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/6uLBrg6ai0c.pkl,https://www.youtube.com/embed/6uLBrg6ai0c
6823,1Hi0skAwlHM.webm,neutral,positive,neutral,Transition,No,Sports,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/1Hi0skAwlHM.pkl,https://www.youtube.com/embed/1Hi0skAwlHM
6824,D-Q5mUes_8k.mkv,positive,positive,positive,No transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/D-Q5mUes_8k.pkl,https://www.youtube.com/embed/D-Q5mUes_8k
6825,AR-Iz1fts5M.mp4,positive,positive,positive,No transition,No,Food and drink,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/AR-Iz1fts5M.pkl,https://www.youtube.com/embed/AR-Iz1fts5M
6826,FsW2QM2oLy4.mkv,positive,negative,positive,Transition,No,Games,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/FsW2QM2oLy4.pkl,https://www.youtube.com/embed/FsW2QM2oLy4
6827,v8DWf-rSHn0.mp4,positive,positive,positive,No transition,No,Food and drink,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/v8DWf-rSHn0.pkl,https://www.youtube.com/embed/v8DWf-rSHn0
6828,CRiC9iTnlNk.mkv,positive,positive,positive,No transition,No,Publications media,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/CRiC9iTnlNk.pkl,https://www.youtube.com/embed/CRiC9iTnlNk
6829,uvMvIVd3S7A.mp4,neutral,neutral,positive,Transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/uvMvIVd3S7A.pkl,https://www.youtube.com/embed/uvMvIVd3S7A
6830,Q285dYl2mZI.webm,negative,negative,positive,Transition,No,Car,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/Q285dYl2mZI.pkl,https://www.youtube.com/embed/Q285dYl2mZI
6831,JnP2bVBZ9O8.mp4,positive,negative,negative,Transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/cvpr_ads/JnP2bVBZ9O8.pkl,https://www.youtube.com/embed/JnP2bVBZ9O8
6832,world_down_syndrome_day_better_with_you.mp4,neutral,positive,positive,Transition,No,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/world_down_syndrome_day_better_with_you.pkl,https://player.vimeo.com/video/261171760
6833,arizona_lottery_million_dollar_giveaway.mkv,neutral,positive,positive,Transition,No,Leisure,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/arizona_lottery_million_dollar_giveaway.pkl,https://www.youtube.com/embed/4fV-MvLPkbw
6834,latvian_institute_latvia_celebrating_100.mkv,positive,positive,positive,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/latvian_institute_latvia_celebrating_100.pkl,https://www.youtube.com/embed/ApVZUM7oCIs
6835,efood_drop_dead_easy_coffee.mp4,neutral,negative,positive,Transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/efood_drop_dead_easy_coffee.pkl,https://player.vimeo.com/video/245388149
6836,aarp_anthem.webm,positive,positive,positive,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/aarp_anthem.pkl,https://www.youtube.com/embed/4donZ4KQ6EQ
6837,international_committee_of_the_red_cross_hope.mkv,negative,negative,negative,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/international_committee_of_the_red_cross_hope.pkl,https://www.youtube.com/embed/wm0TYebjyHQ
6838,afef_dubruitcontrelhepatitec.mp4,neutral,positive,positive,Transition,Yes,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/afef_dubruitcontrelhepatitec.pkl,https://player.vimeo.com/video/298234692
6839,pehlay_akshar_khushiyon_ke_akshar_hellohappiness.mkv,positive,positive,positive,No transition,Yes,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/pehlay_akshar_khushiyon_ke_akshar_hellohappiness.pkl,https://www.youtube.com/embed/bP5x-pCEcXg
6840,nicotinell_robin.mkv,positive,positive,positive,No transition,No,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/nicotinell_robin.pkl,https://www.youtube.com/embed/TMSbqo-Ww74
6841,mecal_casting.mkv,positive,positive,positive,No transition,No,Leisure,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/mecal_casting.pkl,https://www.youtube.com/embed/sdKaUfvqzF4
6842,war_child_invest_your_249_in_peace_not_war.mkv,neutral,negative,positive,Transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/war_child_invest_your_249_in_peace_not_war.pkl,https://www.youtube.com/embed/xdGI0sqLM7E
6843,unicef_these_childrens_lives_will_never_be_the_same.mkv,neutral,neutral,neutral,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/unicef_these_childrens_lives_will_never_be_the_same.pkl,https://www.youtube.com/embed/C5z72AQwm-Q
6844,the_mirror_foundation_the_missing_look_alike.webm,positive,positive,positive,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/the_mirror_foundation_the_missing_look_alike.pkl,https://www.youtube.com/embed/VUh12QOmkcQ
6845,minnesota_state_lottery_gnome_town.mkv,positive,positive,positive,No transition,No,Leisure,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/minnesota_state_lottery_gnome_town.pkl,https://www.youtube.com/embed/j4ZE58RvVOI
6846,1800contacts_simple_life.mp4,positive,positive,positive,No transition,No,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/1800contacts_simple_life.pkl,https://www.youtube.com/embed/2VVmIDj5-Gc
6847,love_is_a_rainbow_love_is_a_rainbow.mp4,positive,positive,positive,No transition,No,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/love_is_a_rainbow_love_is_a_rainbow.pkl,https://player.vimeo.com/video/254279268
6848,gundersen_health_system_dog.mp4,positive,positive,positive,No transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/gundersen_health_system_dog.pkl,https://player.vimeo.com/video/122586176
6849,la_quiniela_the_kiss.mkv,neutral,positive,positive,Transition,No,Leisure,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/la_quiniela_the_kiss.pkl,https://www.youtube.com/embed/0fZ8XaKJ-ps
6850,janet_45_under_the_yoke_of_the_shliokavitza.mp4,neutral,neutral,neutral,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/janet_45_under_the_yoke_of_the_shliokavitza.pkl,https://www.youtube.com/embed/3hoBP9EeOCQ
6851,united_way_clapper.mkv,neutral,neutral,neutral,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/united_way_clapper.pkl,https://www.youtube.com/embed/LQaUOLlNl8k
6852,hope_for_depression_research_foundation_snap_out_of_it.mp4,negative,negative,negative,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/hope_for_depression_research_foundation_snap_out_of_it.pkl,https://player.vimeo.com/video/145411467
6853,autism_speaks_signs_of_autism_jacobs_story.mkv,neutral,positive,positive,Transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/autism_speaks_signs_of_autism_jacobs_story.pkl,https://www.youtube.com/embed/J725SNWebKw
6854,wwf_mirrored_mountains.mp4,neutral,neutral,positive,Transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/wwf_mirrored_mountains.pkl,https://www.youtube.com/embed/qyiqaMP7zqU
6855,snwa_nothing_is_sexier_than_saving_water_garbage_men.mkv,positive,positive,positive,No transition,No,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/snwa_nothing_is_sexier_than_saving_water_garbage_men.pkl,https://www.youtube.com/embed/VXVqDl9fJhc
6856,securite_routiere_the_mistake.mkv,negative,negative,negative,No transition,Yes,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/securite_routiere_the_mistake.pkl,https://www.youtube.com/embed/mDFacdKnnfk
6857,harrisons_fund_gym_excuses.mp4,neutral,positive,positive,Transition,Yes,Awareness,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/harrisons_fund_gym_excuses.pkl,https://www.youtube.com/embed/GwEXh3Clbtw
6858,art_fund_perfect_work_of_art.mkv,positive,positive,positive,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/art_fund_perfect_work_of_art.pkl,https://www.youtube.com/embed/upbA7gfpcpk
6859,salvation_army_tour_bus_poverty_isnt_always_easy_to_see_0.mkv,positive,neutral,neutral,Transition,No,Awareness,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/salvation_army_tour_bus_poverty_isnt_always_easy_to_see_0.pkl,https://www.youtube.com/embed/w0zuzYef7Gk
6860,gezondheid_en_wetenschap_dont_google_it_1.mp4,positive,negative,positive,Transition,Yes,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/gezondheid_en_wetenschap_dont_google_it_1.pkl,https://player.vimeo.com/video/110476768
6861,national_coalition_against_domestic_violence_notafan.mp4,neutral,positive,neutral,Transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/national_coalition_against_domestic_violence_notafan.pkl,https://player.vimeo.com/video/185405033
6862,irish_cancer_society_get_cancer.mkv,neutral,negative,positive,Transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/irish_cancer_society_get_cancer.pkl,https://www.youtube.com/embed/6HTVzXP9yDs
6863,apotek_hjartat_react_to_del_33.mkv,positive,positive,positive,No transition,No,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/apotek_hjartat_react_to_del_33.pkl,https://www.youtube.com/embed/Tf4Wi5CfyUY
6864,royal_danish_ballet_swan_lake.mp4,positive,positive,positive,No transition,No,Leisure,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/royal_danish_ballet_swan_lake.pkl,https://player.vimeo.com/video/120282220
6865,americas_cardroom_teleportation_library.mp4,neutral,positive,positive,Transition,No,Leisure,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/americas_cardroom_teleportation_library.pkl,https://www.youtube.com/embed/Js3A1J_rlQM
6866,doctors_of_the_world_not_like_us.mkv,neutral,negative,negative,Transition,Yes,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/doctors_of_the_world_not_like_us.pkl,https://www.youtube.com/embed/twllpCWiOIM
6867,science_world_pphone.mp4,positive,positive,positive,No transition,No,Leisure,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/science_world_pphone.pkl,https://player.vimeo.com/video/171054852
6868,getty_images_jealous.mp4,positive,positive,positive,No transition,No,Services,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/getty_images_jealous.pkl,https://www.youtube.com/embed/jj0CtSiZI34
6869,nyu_langone_heart_king_tut.mp4,positive,positive,positive,No transition,No,Health,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/nyu_langone_heart_king_tut.pkl,https://www.youtube.com/embed/N2uNlLdEyyg
6870,nfl_unpredictability.mkv,positive,positive,positive,No transition,No,Leisure,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/nfl_unpredictability.pkl,https://www.youtube.com/embed/zRZkDzTAGTw
6871,ifolor_vikings.mp4,positive,positive,positive,No transition,No,Services,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/ifolor_vikings.pkl,https://www.youtube.com/embed/-hnwFLa-kms
6872,rsvp_online_dating_hallelujah_moments_1.mp4,positive,positive,positive,No transition,No,Services,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/rsvp_online_dating_hallelujah_moments_1.pkl,https://player.vimeo.com/video/181894346
6873,bornefonden_how_old_is_old_enough.webm,neutral,neutral,positive,Transition,Yes,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/bornefonden_how_old_is_old_enough.pkl,https://www.youtube.com/embed/-ojiiVzbhlw
6874,road_safety_commission_airbag_carbon_fibre_exo_suit_training_wheels.mp4,positive,positive,positive,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/road_safety_commission_airbag_carbon_fibre_exo_suit_training_wheels.pkl,https://www.youtube.com/embed/T0ofuewq9uM
6875,pickupmydonationcom_forgotten_gifts_it_was_obvious_that_we_were_never_going_to_work.mkv,negative,negative,positive,Transition,No,Awareness,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/pickupmydonationcom_forgotten_gifts_it_was_obvious_that_we_were_never_going_to_work.pkl,https://www.youtube.com/embed/8r5eFN6x3Es
6876,le_lido_the_bicycle_kick.webm,neutral,neutral,neutral,No transition,No,Leisure,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/le_lido_the_bicycle_kick.pkl,https://www.youtube.com/embed/DSrI-IpUzzM
6877,voltaren_cat.webm,neutral,neutral,positive,Transition,No,Health,val,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/voltaren_cat.pkl,https://www.youtube.com/embed/PBg-LvQ8PN8
6878,ad_council_adoptuskids_first_heartbreak.mp4,negative,negative,positive,Transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/ad_council_adoptuskids_first_heartbreak.pkl,https://www.youtube.com/embed/QyhdxuNNBRo
6879,parimatch_parimatch_tennis_euro2016.mp4,positive,positive,positive,No transition,No,Leisure,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/parimatch_parimatch_tennis_euro2016.pkl,https://player.vimeo.com/video/194231953
6880,world_vision_no_child_for_sale_chocolate.mkv,positive,negative,neutral,Transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/world_vision_no_child_for_sale_chocolate.pkl,https://www.youtube.com/embed/fTtZJ4ohr1o
6881,neurobion_forte_uma_venkatachalam_helpingtrueheroes.mp4,positive,positive,positive,No transition,Yes,Health,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/neurobion_forte_uma_venkatachalam_helpingtrueheroes.pkl,https://www.youtube.com/embed/CeYB5Ne7Sfk
6882,hermitage_amsterdam_maaike_head_ilse_paulis.mp4,positive,positive,positive,No transition,No,Leisure,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/hermitage_amsterdam_maaike_head_ilse_paulis.pkl,https://player.vimeo.com/video/236055017
6883,have_you_ever_heard_the_sound_of_indifference.mp4,neutral,positive,positive,Transition,Yes,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/have_you_ever_heard_the_sound_of_indifference.pkl,https://www.youtube.com/embed/yOCNUNtfpCc
6884,cadremploi_the_cheerleader.mkv,positive,positive,positive,No transition,No,Services,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/cadremploi_the_cheerleader.pkl,https://www.youtube.com/embed/FKKOgJ6D5mk
6885,marcum_audit.webm,positive,positive,positive,No transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/marcum_audit.pkl,https://www.youtube.com/embed/lHgUBK5FCzc
6886,the_swedish_public_employment_service_taking_care_of_business.mp4,positive,positive,positive,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/the_swedish_public_employment_service_taking_care_of_business.pkl,https://player.vimeo.com/video/330761589
6887,sumatran_orangutan_society_concrete_jungle.mkv,neutral,positive,neutral,Transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/sumatran_orangutan_society_concrete_jungle.pkl,https://www.youtube.com/embed/diP9Geq6er4
6888,primetime_emmy_awards_audi_kermit_gets_set_up.mp4,positive,positive,positive,No transition,No,Services,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/primetime_emmy_awards_audi_kermit_gets_set_up.pkl,https://www.youtube.com/embed/NnrMNROZB7w
6889,palm_hills_developments_badya.mkv,positive,positive,positive,No transition,No,Services,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/palm_hills_developments_badya.pkl,https://www.youtube.com/embed/eFhJLliTpnk
6890,canada_basketball_sorry.mp4,neutral,positive,positive,Transition,No,Leisure,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/canada_basketball_sorry.pkl,https://www.youtube.com/embed/iNVVPyN1pBo
6891,toronto_jewish_film_festival_yoga.mkv,positive,neutral,positive,Transition,No,Leisure,test,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/toronto_jewish_film_festival_yoga.pkl,https://www.youtube.com/embed/bb9BKWhvMXg
6892,swedish_armed_forces_the_penalty.mp4,positive,positive,positive,No transition,No,Awareness,train,/data/digbose92/ads_complete_repo/ads_features/clip_embeddings/jwt_ads_of_world/swedish_armed_forces_the_penalty.pkl,https://www.youtube.com/embed/zd_cmEVmRzk
